#TYPE Selected.System.String
"CreationTime","LastAccessTime","LastWriteTime","Attributes","Owner","FullName","Sign","MD5"
"2019-12-07 16:10:49","2021-06-03 10:53:26","2019-12-07 16:53:50","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\et-EE_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","797B0BCB8E4E7AF2BE25B6B079CCC524"
"2019-12-07 16:10:49","2021-06-03 10:53:26","2019-12-07 16:53:54","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\fi-FI_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","040D2537B517951C57D604743524D6C2"
"2019-12-07 16:10:49","2021-06-03 10:53:26","2019-12-07 16:53:46","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\fr-CA_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","2C9EC6F6A9A44963E963BBDC1825DA3B"
"2019-12-07 16:10:49","2021-06-03 10:53:26","2019-12-07 16:53:43","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\fr-FR_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","70777D2920086BAA827156B56373DA5A"
"2019-12-07 16:10:49","2021-06-03 10:53:26","2019-12-07 16:53:53","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\he-IL_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","A436389D60F5B11D94F9F87CAC49A6C2"
"2019-12-07 16:10:49","2021-06-03 10:53:26","2019-12-07 16:53:47","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\hr-HR_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","D51BF75A508BDE8EDBF69FAA8F70919D"
"2019-12-07 16:10:49","2021-06-03 10:53:26","2019-12-07 16:53:52","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\hu-HU_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","46F34AE3235E172D179BB570D85BD213"
"2019-12-07 16:10:49","2021-06-03 10:53:26","2019-12-07 16:53:45","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\it-IT_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","641CC876ECB5F4FD33C0FE89217A0E27"
"2019-12-07 16:10:49","2021-06-03 10:53:26","2019-12-07 16:53:48","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\ja-JP_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","F18FDCA7EC469CC6316F11E4F1709983"
"2019-12-07 16:10:49","2021-06-03 10:53:26","2019-12-07 16:53:49","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\ko-KR_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","AF618F5E2A7D1FEC9CBF2D28CBFE01F9"
"2019-12-07 16:10:49","2021-06-03 10:53:26","2019-12-07 16:53:43","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\lt-LT_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","98553C217A7FE075C5B9CD06ED49EB0A"
"2019-12-07 16:10:49","2021-06-03 10:53:26","2019-12-07 16:53:48","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\lv-LV_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","48B43B0D949816E408C8A27C58ED1799"
"2019-12-07 16:10:49","2021-06-03 10:53:27","2019-12-07 16:53:51","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\nb-NO_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","0C3F6B9781B6527FDFDD275A88572B2A"
"2019-12-07 16:10:49","2021-06-03 10:53:27","2019-12-07 16:53:46","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\nl-NL_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","BF2C7782A64BA9CA1ED44BF670A35B1D"
"2019-12-07 16:10:49","2021-06-03 10:53:27","2019-12-07 16:53:49","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\pl-PL_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","7ED011A2C148E7D0BFA55FFC0DBBCB0B"
"2019-12-07 16:10:49","2021-06-03 10:53:27","2019-12-07 16:53:48","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\pt-BR_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","AE00D7927C5ED900C4EB1CE4CAD74A03"
"2019-12-07 16:10:49","2021-06-03 10:53:27","2019-12-07 16:53:49","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\pt-PT_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","B806DE65A8D16E8ADD2072BC03F97862"
"2019-12-07 16:10:49","2021-06-03 10:53:27","2019-12-07 16:53:45","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\ro-RO_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","90FA8022A5358484AAB5BFDA07E792FA"
"2019-12-07 16:10:49","2021-06-03 10:53:27","2019-12-07 16:53:55","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\ru-RU_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","DC01A8742E5AF2FB49E714142DFF2002"
"2019-12-07 16:10:49","2021-06-03 10:53:27","2019-12-07 16:53:46","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\sk-SK_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","4457AC11EA5E656CDE9BB337BDB86FCF"
"2019-12-07 16:10:49","2021-06-03 10:53:27","2019-12-07 16:53:52","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\sl-SI_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","77B6229A482248A9BB616E36D603468C"
"2019-12-07 16:10:49","2021-06-03 10:53:27","2019-12-07 16:53:52","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\sr-Latn-RS_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","0A00013F8D07E27FD94BEFBA95F94F48"
"2019-12-07 16:10:49","2021-06-03 10:53:27","2019-12-07 16:53:44","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\sv-SE_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","2E39DA0E230D85C2A4843109ABE843D8"
"2019-12-07 16:10:49","2021-06-03 10:53:27","2019-12-07 16:53:49","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\th-TH_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","6AFE71CAE151EE5DC992D37B8C182F7F"
"2019-12-07 16:10:49","2021-06-03 10:53:27","2019-12-07 16:53:53","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\tr-TR_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","B1B7B400DC63132B4D8A7145B8A138DD"
"2019-12-07 16:10:49","2021-06-03 10:53:27","2019-12-07 16:53:48","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\uk-UA_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","B32C2FD18BA1A51AE9329FEBEEF99ED2"
"2019-12-07 16:10:49","2021-06-03 10:53:27","2019-12-07 16:53:54","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\zh-CN_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","AE996E9587B6EFE392608CE8FBBB5D5C"
"2019-12-07 16:10:49","2021-06-03 10:53:27","2019-12-07 16:53:52","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\zh-TW_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","EC21FBCE95959EFA1E6F01A2F54C6AD7"
"2019-12-07 16:14:54","2021-06-03 10:53:27","2019-12-07 16:12:42","","BUILTIN\Administrators","C:\Windows\Downloaded Program Files\desktop.ini","(Verified) Microsoft Corporation","878B2E099C512B72A9FEA2257458C8B8"
"2019-12-07 16:14:54","2021-06-03 10:53:27","2019-12-07 16:12:42","","NT AUTHORITY\SYSTEM","C:\Windows\Fonts\fms_metadata.xml","(Verified) Microsoft Corporation","D84F671F5D9A96B7E25E933CB90143E8"
"2019-12-07 16:08:52","2021-06-04 08:55:40","2019-12-07 16:08:52","","NT SERVICE\TrustedInstaller","C:\Windows\Fonts\StaticCache.dat","(Verified) Microsoft Corporation","87ACD4F20C50145418C82EC70D8668C6"
"2020-10-08 23:40:51","2021-06-04 08:56:19","2020-10-08 09:51:58","<Dir>","NT AUTHORITY\SYSTEM","C:\Windows\ImmersiveControlPanel\microsoft.system.package.metadata",,
"2020-10-08 14:41:37","2021-06-04 08:55:42","2020-10-08 14:41:37","<Dir>","BUILTIN\Administrators","C:\Windows\Installer\$PatchCache$",,
"2020-10-08 14:41:37","2021-06-04 08:55:42","2021-04-29 18:19:08","<Dir>","BUILTIN\Administrators","C:\Windows\Installer\$PatchCache$\Managed",,
"2021-04-29 18:17:52","2021-06-04 08:55:42","2021-04-29 18:17:52","<Dir>","BUILTIN\Administrators","C:\Windows\Installer\$PatchCache$\Managed\000061091C0000000100000000F01FEC",,
"2021-04-29 18:19:08","2021-06-04 08:55:42","2021-04-29 18:19:08","<Dir>","BUILTIN\Administrators","C:\Windows\Installer\$PatchCache$\Managed\00006109210000000100000000F01FEC",,
"2020-10-08 14:42:06","2021-06-04 08:55:42","2020-10-08 14:42:06","<Dir>","BUILTIN\Administrators","C:\Windows\Installer\$PatchCache$\Managed\07E464739B0BFFD946A9BC1E96AB6D75",,
"2020-10-12 10:04:44","2021-06-04 08:55:42","2020-10-12 10:04:44","<Dir>","BUILTIN\Administrators","C:\Windows\Installer\$PatchCache$\Managed\0B3EC7D89735EF64F9B46AD5F9C41C1F",,
"2020-10-12 10:04:41","2021-06-04 08:55:42","2020-10-12 10:04:41","<Dir>","BUILTIN\Administrators","C:\Windows\Installer\$PatchCache$\Managed\269CC527DB897C24788D156C08BF7197",,
"2020-10-08 14:41:37","2021-06-04 08:55:42","2020-10-08 14:41:37","<Dir>","BUILTIN\Administrators","C:\Windows\Installer\$PatchCache$\Managed\2F220489ACB9D14AA683A16E850F4151",,
"2020-10-08 14:42:19","2021-06-04 08:55:42","2020-10-08 14:42:19","<Dir>","BUILTIN\Administrators","C:\Windows\Installer\$PatchCache$\Managed\4003DA6594B0F7696F280B65056BA187",,
"2020-10-08 14:41:51","2021-06-04 08:55:42","2020-10-08 14:41:51","<Dir>","BUILTIN\Administrators","C:\Windows\Installer\$PatchCache$\Managed\6828BC1A3BFC589A7D9927A1F0A2723F",,
"2020-10-12 10:08:34","2021-06-04 08:55:42","2020-10-12 10:08:34","<Dir>","BUILTIN\Administrators","C:\Windows\Installer\$PatchCache$\Managed\8A84FEFC8BFBCAE3B85AEDF4A82A76EC",,
"2020-10-12 10:07:15","2021-06-04 08:55:42","2020-10-12 10:07:15","<Dir>","BUILTIN\Administrators","C:\Windows\Installer\$PatchCache$\Managed\A1FB79090A31A4A41A8F74E3A2668936",,
"2020-10-08 14:42:13","2021-06-04 08:55:42","2020-10-08 14:42:13","<Dir>","BUILTIN\Administrators","C:\Windows\Installer\$PatchCache$\Managed\A5254F69D074C51F97E6859D89C8E3F5",,
"2020-10-12 10:02:42","2021-06-04 08:55:42","2020-10-12 10:02:42","<Dir>","BUILTIN\Administrators","C:\Windows\Installer\$PatchCache$\Managed\CBB97E59DF79BEF4195BCC2013238421",,
"2020-10-12 10:33:47","2021-06-04 08:55:42","2020-10-12 10:33:47","<Dir>","BUILTIN\Administrators","C:\Windows\Installer\$PatchCache$\Managed\DC4D12F84BC98462EECC0641D77E3BD2",,
"2020-10-08 14:41:51","2021-06-04 08:55:42","2020-10-08 14:41:51","<Dir>","BUILTIN\Administrators","C:\Windows\Installer\$PatchCache$\Managed\E61E74258FCBBA5961353B8FBF8F3B1F",,
"2021-04-29 18:17:52","2021-06-04 08:55:42","2021-04-29 18:17:53","<Dir>","BUILTIN\Administrators","C:\Windows\Installer\$PatchCache$\Managed\000061091C0000000100000000F01FEC\16.0.4266",,
"2021-04-29 18:19:08","2021-06-04 08:55:42","2021-04-29 18:19:13","<Dir>","BUILTIN\Administrators","C:\Windows\Installer\$PatchCache$\Managed\00006109210000000100000000F01FEC\16.0.4266",,
"2020-10-08 14:42:06","2021-06-04 08:55:42","2020-10-08 14:42:42","<Dir>","BUILTIN\Administrators","C:\Windows\Installer\$PatchCache$\Managed\07E464739B0BFFD946A9BC1E96AB6D75\8.100.25984",,
"2020-10-12 10:04:44","2021-06-04 08:55:42","2020-10-12 10:04:44","<Dir>","BUILTIN\Administrators","C:\Windows\Installer\$PatchCache$\Managed\0B3EC7D89735EF64F9B46AD5F9C41C1F\15.0.1200",,
"2020-10-12 10:04:41","2021-06-04 08:55:42","2020-10-12 10:04:42","<Dir>","BUILTIN\Administrators","C:\Windows\Installer\$PatchCache$\Managed\269CC527DB897C24788D156C08BF7197\15.0.1200",,
"2020-10-08 14:41:37","2021-06-04 08:55:42","2020-10-12 10:32:12","<Dir>","BUILTIN\Administrators","C:\Windows\Installer\$PatchCache$\Managed\2F220489ACB9D14AA683A16E850F4151\8.100.25984",,
"2020-10-08 14:42:19","2021-06-04 08:55:42","2020-10-08 14:42:20","<Dir>","BUILTIN\Administrators","C:\Windows\Installer\$PatchCache$\Managed\4003DA6594B0F7696F280B65056BA187\8.100.25984",,
"2020-10-08 14:41:51","2021-06-04 08:55:42","2020-10-08 14:41:51","<Dir>","BUILTIN\Administrators","C:\Windows\Installer\$PatchCache$\Managed\6828BC1A3BFC589A7D9927A1F0A2723F\8.100.25984",,
"2020-10-12 10:08:34","2021-06-04 08:55:42","2020-10-12 10:08:35","<Dir>","BUILTIN\Administrators","C:\Windows\Installer\$PatchCache$\Managed\8A84FEFC8BFBCAE3B85AEDF4A82A76EC\4.0.30319",,
"2020-10-12 10:07:15","2021-06-04 08:55:42","2020-10-12 10:07:15","<Dir>","BUILTIN\Administrators","C:\Windows\Installer\$PatchCache$\Managed\A1FB79090A31A4A41A8F74E3A2668936\13.1.4001",,
"2020-10-08 14:42:13","2021-06-04 08:55:42","2020-10-08 14:42:14","<Dir>","BUILTIN\Administrators","C:\Windows\Installer\$PatchCache$\Managed\A5254F69D074C51F97E6859D89C8E3F5\8.100.25984",,
"2020-10-12 10:02:42","2021-06-04 08:55:42","2020-10-12 10:02:42","<Dir>","BUILTIN\Administrators","C:\Windows\Installer\$PatchCache$\Managed\CBB97E59DF79BEF4195BCC2013238421\16.0.28329",,
"2020-10-12 10:33:47","2021-06-04 08:55:42","2020-10-12 10:33:47","<Dir>","BUILTIN\Administrators","C:\Windows\Installer\$PatchCache$\Managed\DC4D12F84BC98462EECC0641D77E3BD2\10.1.18362",,
"2020-10-08 14:41:51","2021-06-04 08:55:42","2020-10-08 14:41:51","<Dir>","BUILTIN\Administrators","C:\Windows\Installer\$PatchCache$\Managed\E61E74258FCBBA5961353B8FBF8F3B1F\8.100.25984",,
"2019-12-07 16:14:55","2021-06-03 10:53:27","2019-12-07 16:12:43","","BUILTIN\Administrators","C:\Windows\Media\Desktop.ini","(Verified) Microsoft Corporation","FDCF9E314A2166FA4FFB979AC2563D0E"
"2019-12-07 16:14:55","2021-06-03 10:53:27","2019-12-07 16:12:43","","BUILTIN\Administrators","C:\Windows\Offline Web Pages\desktop.ini","(Verified) Microsoft Corporation","5079E25C0E9F1B5640B856225F5F5560"
"2020-10-08 23:40:51","2021-06-04 08:56:19","2020-10-08 10:08:11","<Dir>","NT AUTHORITY\SYSTEM","C:\Windows\PrintDialog\microsoft.system.package.metadata",,
"2019-12-07 16:14:52","2021-06-04 08:56:19","2019-12-07 16:14:52","<Dir>","NT SERVICE\TrustedInstaller","C:\Windows\security\EDP\Logs",,
"2019-12-07 16:14:52","2021-06-04 08:56:58","2020-10-08 14:29:01","<Dir>","NT AUTHORITY\SYSTEM","C:\Windows\System32\GroupPolicy",,
"2020-12-16 08:47:02","2021-06-03 10:53:27","2020-12-16 08:47:02","","NT AUTHORITY\SYSTEM","C:\Windows\System32\drivers\Msft_User_WpdFs_01_11_00.Wdf",,
"2020-10-09 11:13:17","2021-06-03 10:58:14","2021-05-12 15:27:17","","BUILTIN\Administrators","C:\Windows\System32\drivers\PROCMON24.SYS","(Verified) Microsoft Corporation","0224297A5279717B0DF1E20C2A14800C"
"2020-10-08 23:41:40","2021-06-03 10:53:27","2020-10-08 23:41:40","","BUILTIN\Administrators","C:\Windows\System32\Microsoft\Protect\S-1-5-18\13e7b934-8adf-4c71-854a-66b41623be8d",,"37079CCBC6D3290AAF2721B7EB00C519"
"2021-04-13 08:55:42","2021-06-04 08:55:36","2021-04-13 08:55:42","","BUILTIN\Administrators","C:\Windows\System32\Microsoft\Protect\S-1-5-18\279e62f2-f8cb-4959-af5e-f68f423b114f",,"B02C46C5CB47A55A7D0698E62FA9D8D2"
"2021-01-11 09:06:49","2021-06-04 08:54:56","2021-01-11 09:06:49","","BUILTIN\Administrators","C:\Windows\System32\Microsoft\Protect\S-1-5-18\66a9acff-cd58-4f9b-a2e8-eab5f06fee25",,"37C7F74E17622B57165FD479167A6D3A"
"2020-10-08 23:40:21","2021-06-04 08:54:55","2020-10-08 23:41:40","","BUILTIN\Administrators","C:\Windows\System32\Microsoft\Protect\S-1-5-18\d7bd8361-108e-44a0-9615-e9ed86a6522f",,"847B34F2D4EB260E6FCCFAB43036B94E"
"2020-10-08 23:40:21","2021-06-04 08:56:34","2021-04-13 08:55:42","","BUILTIN\Administrators","C:\Windows\System32\Microsoft\Protect\S-1-5-18\Preferred",,"768B80E740BDA82358732CD90AB496FE"
"2020-10-08 23:40:20","2021-06-04 08:54:55","2020-10-08 23:41:40","","BUILTIN\Administrators","C:\Windows\System32\Microsoft\Protect\S-1-5-18\User\1cbc7568-544e-4855-b178-92c3145f1e67",,"0A0C0615AED199750C2F1962F4F35211"
"2021-04-13 08:52:41","2021-06-04 08:54:57","2021-04-13 08:52:41","","BUILTIN\Administrators","C:\Windows\System32\Microsoft\Protect\S-1-5-18\User\a165113f-3d7c-4714-a20d-bccb10e00c21",,"4A7A578700562534942743A83257C53D"
"2020-10-08 23:41:40","2021-06-04 08:54:57","2020-10-08 23:41:40","","BUILTIN\Administrators","C:\Windows\System32\Microsoft\Protect\S-1-5-18\User\ef8340fc-4736-4695-a8b0-29ed6f2bdd82",,"128CC0C260FC4444B1A4093DC0BF2885"
"2021-01-11 09:04:43","2021-06-04 08:54:55","2021-01-11 09:04:43","","BUILTIN\Administrators","C:\Windows\System32\Microsoft\Protect\S-1-5-18\User\f0df326d-8ec2-4d7e-a814-bf72d8346783",,"036D20988702158257E410BD924BBD9D"
"2020-10-08 23:40:20","2021-06-04 08:54:57","2021-04-13 08:52:41","","BUILTIN\Administrators","C:\Windows\System32\Microsoft\Protect\S-1-5-18\User\Preferred",,"E5649E6299E04EB533D66B0883306508"
"2019-12-07 16:03:44","2021-06-03 10:53:27","2019-12-07 16:03:44","","BUILTIN\Administrators","C:\Windows\System32\SMI\Store\Machine\SCHEMA.DAT.LOG1",,
"2019-12-07 16:03:44","2021-06-03 10:53:27","2019-12-07 16:03:44","","BUILTIN\Administrators","C:\Windows\System32\SMI\Store\Machine\SCHEMA.DAT.LOG2",,
"2020-10-08 09:49:43","2021-06-03 10:53:27","2021-05-18 17:43:55","","NT AUTHORITY\SYSTEM","C:\Windows\System32\SMI\Store\Machine\SCHEMA.DAT{53b39e94-18c4-11ea-a811-000d3aa4692b}.TM.blf",,"60E6485E33A3E2A8BFF6A9B59DA84DD3"
"2020-10-08 09:49:43","2021-06-03 10:53:27","2021-05-18 17:43:55","","NT AUTHORITY\SYSTEM","C:\Windows\System32\SMI\Store\Machine\SCHEMA.DAT{53b39e94-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000001.regtrans-ms",,"A4E2761D064E39A66C8218C034B7507D"
"2020-10-08 09:49:43","2021-06-03 10:53:27","2020-10-08 09:49:43","","NT AUTHORITY\SYSTEM","C:\Windows\System32\SMI\Store\Machine\SCHEMA.DAT{53b39e94-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000002.regtrans-ms",,"59071590099D21DD439896592338BF95"
"2021-06-02 09:18:34","2021-06-04 08:55:18","2021-06-02 09:18:38","","NT AUTHORITY\NETWORK SERVICE","C:\Windows\System32\spp\store\2.0\data.dat",,"DC2FC2CC6487C35A285137F21A78ED27"
"2020-10-08 23:40:43","2021-06-04 08:56:58","2020-10-08 23:42:29","<Dir>","NT AUTHORITY\SYSTEM","C:\Windows\SystemApps\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy\microsoft.system.package.metadata",,
"2020-10-08 23:40:43","2021-06-04 08:56:58","2020-10-08 10:08:29","<Dir>","NT AUTHORITY\SYSTEM","C:\Windows\SystemApps\Microsoft.AccountsControl_cw5n1h2txyewy\microsoft.system.package.metadata",,
"2020-10-08 23:40:43","2021-06-04 08:56:58","2020-10-08 10:08:30","<Dir>","NT AUTHORITY\SYSTEM","C:\Windows\SystemApps\Microsoft.AsyncTextService_8wekyb3d8bbwe\microsoft.system.package.metadata",,
"2020-10-08 23:40:43","2021-06-04 08:56:58","2020-10-08 23:42:29","<Dir>","NT AUTHORITY\SYSTEM","C:\Windows\SystemApps\Microsoft.BioEnrollment_cw5n1h2txyewy\microsoft.system.package.metadata",,
"2020-10-08 23:40:44","2021-06-04 08:56:58","2020-10-08 10:08:31","<Dir>","NT AUTHORITY\SYSTEM","C:\Windows\SystemApps\microsoft.creddialoghost_cw5n1h2txyewy\microsoft.system.package.metadata",,
"2020-10-08 23:40:44","2021-06-04 08:56:58","2020-10-08 10:08:31","<Dir>","NT AUTHORITY\SYSTEM","C:\Windows\SystemApps\Microsoft.ECApp_8wekyb3d8bbwe\microsoft.system.package.metadata",,
"2020-10-08 23:40:44","2021-06-04 08:56:58","2020-10-08 10:08:19","<Dir>","NT AUTHORITY\SYSTEM","C:\Windows\SystemApps\Microsoft.LockApp_cw5n1h2txyewy\microsoft.system.package.metadata",,
"2020-10-08 23:40:44","2021-06-04 08:56:58","2020-10-08 10:08:19","<Dir>","NT AUTHORITY\SYSTEM","C:\Windows\SystemApps\Microsoft.MicrosoftEdgeDevToolsClient_8wekyb3d8bbwe\microsoft.system.package.metadata",,
"2020-10-08 23:40:45","2021-06-04 08:56:58","2020-10-08 09:51:59","<Dir>","NT AUTHORITY\SYSTEM","C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\microsoft.system.package.metadata",,
"2020-10-08 23:40:45","2021-06-04 08:56:58","2020-10-08 10:08:13","<Dir>","NT AUTHORITY\SYSTEM","C:\Windows\SystemApps\Microsoft.Win32WebViewHost_cw5n1h2txyewy\microsoft.system.package.metadata",,
"2020-10-08 23:40:43","2021-06-04 08:56:58","2020-10-08 10:08:21","<Dir>","NT AUTHORITY\SYSTEM","C:\Windows\SystemApps\Microsoft.Windows.AddSuggestedFoldersToLibraryDialog_cw5n1h2txyewy\microsoft.system.package.metadata",,
"2020-10-08 23:40:45","2021-06-04 08:56:58","2020-10-08 10:08:13","<Dir>","NT AUTHORITY\SYSTEM","C:\Windows\SystemApps\Microsoft.Windows.AppRep.ChxApp_cw5n1h2txyewy\microsoft.system.package.metadata",,
"2020-10-08 23:40:42","2021-06-04 08:56:58","2020-10-08 10:08:21","<Dir>","NT AUTHORITY\SYSTEM","C:\Windows\SystemApps\Microsoft.Windows.AppResolverUX_cw5n1h2txyewy\microsoft.system.package.metadata",,
"2020-10-08 23:40:45","2021-06-04 08:56:58","2020-10-08 10:08:16","<Dir>","NT AUTHORITY\SYSTEM","C:\Windows\SystemApps\Microsoft.Windows.AssignedAccessLockApp_cw5n1h2txyewy\microsoft.system.package.metadata",,
"2020-10-08 23:40:45","2021-06-04 08:56:58","2020-10-08 10:08:10","<Dir>","NT AUTHORITY\SYSTEM","C:\Windows\SystemApps\Microsoft.Windows.CallingShellApp_cw5n1h2txyewy\microsoft.system.package.metadata",,
"2020-10-08 23:40:46","2021-06-04 08:56:58","2020-10-08 10:08:11","<Dir>","NT AUTHORITY\SYSTEM","C:\Windows\SystemApps\Microsoft.Windows.CapturePicker_cw5n1h2txyewy\microsoft.system.package.metadata",,
"2020-10-08 23:40:46","2021-06-04 08:56:58","2020-10-08 23:42:29","<Dir>","NT AUTHORITY\SYSTEM","C:\Windows\SystemApps\Microsoft.Windows.CloudExperienceHost_cw5n1h2txyewy\microsoft.system.package.metadata",,
"2020-10-08 23:40:46","2021-06-04 08:56:58","2020-10-08 23:42:30","<Dir>","NT AUTHORITY\SYSTEM","C:\Windows\SystemApps\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\microsoft.system.package.metadata",,
"2020-10-08 23:40:42","2021-06-04 08:56:58","2020-10-08 10:08:20","<Dir>","NT AUTHORITY\SYSTEM","C:\Windows\SystemApps\Microsoft.Windows.FileExplorer_cw5n1h2txyewy\microsoft.system.package.metadata",,
"2020-10-08 23:40:42","2021-06-04 08:56:58","2020-10-08 10:08:18","<Dir>","NT AUTHORITY\SYSTEM","C:\Windows\SystemApps\Microsoft.Windows.FilePicker_cw5n1h2txyewy\microsoft.system.package.metadata",,
"2020-10-08 23:40:47","2021-06-04 08:56:58","2020-10-08 10:08:14","<Dir>","NT AUTHORITY\SYSTEM","C:\Windows\SystemApps\microsoft.windows.narratorquickstart_8wekyb3d8bbwe\microsoft.system.package.metadata",,
"2020-10-08 23:40:47","2021-06-04 08:56:58","2020-10-08 23:42:30","<Dir>","NT AUTHORITY\SYSTEM","C:\Windows\SystemApps\Microsoft.Windows.OOBENetworkCaptivePortal_cw5n1h2txyewy\microsoft.system.package.metadata",,
"2020-10-08 23:40:47","2021-06-04 08:56:58","2020-10-08 23:42:30","<Dir>","NT AUTHORITY\SYSTEM","C:\Windows\SystemApps\Microsoft.Windows.OOBENetworkConnectionFlow_cw5n1h2txyewy\microsoft.system.package.metadata",,
"2020-10-08 23:40:48","2021-06-04 08:56:58","2020-10-08 10:08:14","<Dir>","NT AUTHORITY\SYSTEM","C:\Windows\SystemApps\Microsoft.Windows.PeopleExperienceHost_cw5n1h2txyewy\microsoft.system.package.metadata",,
"2020-10-08 23:40:48","2021-06-04 08:56:58","2020-10-08 10:08:15","<Dir>","NT AUTHORITY\SYSTEM","C:\Windows\SystemApps\Microsoft.Windows.PinningConfirmationDialog_cw5n1h2txyewy\microsoft.system.package.metadata",,
